delivery_id,customer_id,customer_name,delivery_date,time_slot,postal_code,order_type,order_value,was_successful
DEL_006702,CUST_0055,Christopher Torres,2025-10-15,18:00-21:00,10002,express,153.59,1
DEL_000463,CUST_0086,Margaret Walker,2025-10-15,18:00-21:00,10002,bulky,270.76,1
DEL_014263,CUST_0029,Nicholas Jones,2025-10-15,12:00-15:00,10002,standard,103.36,1
DEL_006724,CUST_0097,Jacob Torres,2025-10-15,18:00-21:00,10003,fragile,378.14,1
DEL_001245,CUST_0027,Margaret Gonzalez,2025-10-15,09:00-12:00,10002,express,320.72,1
DEL_008755,CUST_0099,Samuel Rodriguez,2025-10-15,12:00-15:00,10002,fragile,221.74,1
DEL_012600,CUST_0008,Brian Rodriguez,2025-10-15,12:00-15:00,10001,standard,193.88,1
DEL_015289,CUST_0129,Margaret Wilson,2025-10-15,15:00-18:00,10003,express,254.36,1
DEL_015561,CUST_0081,Ruth Scott,2025-10-15,21:00-23:00,10002,fragile,242.1,1
DEL_000890,CUST_0109,Patrick Carter,2025-10-15,12:00-15:00,10001,bulky,475.38,1
DEL_005133,CUST_0077,Isaac Moore,2025-10-15,12:00-15:00,10002,bulky,21.45,1
DEL_014970,CUST_0051,Donna Martin,2025-10-15,09:00-12:00,10002,fragile,458.55,1
DEL_017727,CUST_0012,Stephanie Wilson,2025-10-15,15:00-18:00,10001,bulky,136.34,0
DEL_006827,CUST_0066,Helen Walker,2025-10-15,12:00-15:00,10003,fragile,126.73,1
DEL_017039,CUST_0056,Ashley Martinez,2025-10-15,09:00-12:00,10002,fragile,371.52,0
DEL_008130,CUST_0476,Laura White,2025-10-15,12:00-15:00,10002,bulky,358.72,1
DEL_012085,CUST_0077,Isaac Moore,2025-10-15,12:00-15:00,10002,standard,308.9,1
DEL_011263,CUST_0033,Andrew Carter,2025-10-15,09:00-12:00,10002,standard,67.35,1
DEL_000884,CUST_0069,Brian Sanchez,2025-10-15,18:00-21:00,10003,bulky,176.89,0
DEL_016241,CUST_0095,Rebecca Williams,2025-10-15,09:00-12:00,10003,standard,271.36,1
DEL_007644,CUST_0025,Emily Mitchell,2025-10-15,12:00-15:00,10001,bulky,249.46,1
DEL_000340,CUST_0287,Andrew Taylor,2025-10-15,18:00-21:00,10001,express,172.26,1
DEL_019733,CUST_0056,Ashley Martinez,2025-10-15,12:00-15:00,10002,fragile,148.55,1
DEL_007177,CUST_0027,Margaret Gonzalez,2025-10-15,12:00-15:00,10002,bulky,275.2,1
DEL_008874,CUST_0065,Margaret Anderson,2025-10-15,09:00-12:00,20001,bulky,415.52,1
DEL_007259,CUST_0028,Ryan Rodriguez,2025-10-15,09:00-12:00,20001,standard,373.29,1
DEL_018618,CUST_0083,Luke Adams,2025-10-15,09:00-12:00,10002,fragile,212.2,1
DEL_019723,CUST_0046,Nicholas Wilson,2025-10-15,21:00-23:00,10002,standard,278.15,1
DEL_018578,CUST_0086,Margaret Walker,2025-10-15,15:00-18:00,10002,express,150.6,1
DEL_006513,CUST_0082,William Wright,2025-10-15,18:00-21:00,10001,fragile,481.53,1
DEL_004330,CUST_0010,Betty Smith,2025-10-15,12:00-15:00,10001,express,198.8,1
DEL_013588,CUST_0138,Andrew Ramirez,2025-10-15,15:00-18:00,10001,express,420.77,1
DEL_009251,CUST_0036,Joshua Walker,2025-10-15,12:00-15:00,20001,standard,412.21,1
DEL_015489,CUST_0056,Ashley Martinez,2025-10-15,09:00-12:00,10002,express,51.09,1
DEL_012797,CUST_0057,Amy Perez,2025-10-15,21:00-23:00,10003,fragile,319.51,1
DEL_003635,CUST_0090,Daniel Garcia,2025-10-15,15:00-18:00,10003,express,80.27,1
DEL_014466,CUST_0153,Ryan Lewis,2025-10-15,12:00-15:00,10001,express,80.26,1
DEL_010082,CUST_0039,Matthew Hall,2025-10-15,18:00-21:00,10002,fragile,232.54,1
DEL_012272,CUST_0064,Robert Smith,2025-10-15,15:00-18:00,10003,fragile,60.56,1
DEL_016004,CUST_0039,Matthew Hall,2025-10-15,21:00-23:00,10002,standard,112.31,1
DEL_017125,CUST_0052,Matthew White,2025-10-15,15:00-18:00,10002,bulky,355.85,1
DEL_014004,CUST_0045,Betty Nelson,2025-10-15,18:00-21:00,10002,standard,423.97,1
DEL_009995,CUST_0057,Amy Perez,2025-10-15,12:00-15:00,10003,fragile,499.18,1
DEL_003645,CUST_0015,William Flores,2025-10-15,21:00-23:00,20002,express,169.12,1
DEL_001563,CUST_0002,Anna Hill,2025-10-15,15:00-18:00,10003,bulky,319.67,1
DEL_017095,CUST_0027,Margaret Gonzalez,2025-10-15,09:00-12:00,10002,standard,32.22,1
DEL_015911,CUST_0191,Luke Jones,2025-10-15,09:00-12:00,10001,express,465.97,1
DEL_010338,CUST_0307,Emily Thompson,2025-10-15,12:00-15:00,20001,express,152.82,1
DEL_011426,CUST_0090,Daniel Garcia,2025-10-15,15:00-18:00,10003,express,21.71,1
DEL_016634,CUST_0226,Emily Taylor,2025-10-15,09:00-12:00,10001,standard,140.08,1
DEL_006984,CUST_0063,Joshua Roberts,2025-10-15,09:00-12:00,10001,express,351.27,1
DEL_005421,CUST_0062,Matthew Rivera,2025-10-15,12:00-15:00,10001,standard,147.17,1
DEL_005494,CUST_0060,Jessica Robinson,2025-10-15,15:00-18:00,10001,standard,141.47,1
DEL_011626,CUST_0093,David Smith,2025-10-15,18:00-21:00,10003,express,146.27,1
DEL_012203,CUST_0038,Michael Clark,2025-10-15,18:00-21:00,10001,express,213.95,1
DEL_015698,CUST_0098,Alexander Moore,2025-10-15,09:00-12:00,10002,bulky,420.62,1
DEL_005429,CUST_0445,Ben Miller,2025-10-15,18:00-21:00,10002,bulky,481.35,1
DEL_003201,CUST_0083,Luke Adams,2025-10-15,12:00-15:00,10002,fragile,124.2,1
DEL_019757,CUST_0032,Samuel Davis,2025-10-15,09:00-12:00,10003,fragile,234.22,1
DEL_015696,CUST_0080,Brian Moore,2025-10-15,09:00-12:00,10002,bulky,487.4,1
DEL_002049,CUST_0397,Christopher Smith,2025-10-15,09:00-12:00,20001,bulky,104.36,1
DEL_015092,CUST_0096,Matthew Allen,2025-10-15,18:00-21:00,10002,fragile,494.77,1
DEL_011316,CUST_0047,Cynthia Carter,2025-10-15,21:00-23:00,10001,standard,494.75,1
DEL_012282,CUST_0064,Robert Smith,2025-10-15,12:00-15:00,10003,fragile,326.57,1
DEL_007014,CUST_0030,Rebecca Martin,2025-10-15,12:00-15:00,10001,express,82.38,1
DEL_002747,CUST_0055,Christopher Torres,2025-10-15,18:00-21:00,10002,express,187.99,1
DEL_016649,CUST_0083,Luke Adams,2025-10-15,09:00-12:00,10002,standard,73.44,1
DEL_004359,CUST_0020,Ruth Smith,2025-10-15,15:00-18:00,10001,standard,325.23,1
DEL_010584,CUST_0034,Luke Flores,2025-10-15,12:00-15:00,10003,bulky,329.42,1
DEL_003640,CUST_0075,Matthew Martinez,2025-10-15,21:00-23:00,10001,express,405.39,1
DEL_016775,CUST_0056,Ashley Martinez,2025-10-15,09:00-12:00,10002,bulky,116.59,1
DEL_006205,CUST_0009,Timothy Anderson,2025-10-15,15:00-18:00,20002,standard,118.67,0
DEL_002032,CUST_0005,Amanda Carter,2025-10-15,09:00-12:00,10002,fragile,301.96,1
DEL_000925,CUST_0096,Matthew Allen,2025-10-15,15:00-18:00,20001,standard,313.93,0
DEL_002180,CUST_0071,James Hall,2025-10-15,12:00-15:00,10003,fragile,50.63,1
DEL_003229,CUST_0050,Sandra Campbell,2025-10-15,21:00-23:00,10001,express,136.11,1
DEL_011148,CUST_0040,Robert Thomas,2025-10-16,15:00-18:00,10002,bulky,92.89,1
DEL_014492,CUST_0009,Timothy Anderson,2025-10-16,12:00-15:00,10003,fragile,173.75,1
DEL_013492,CUST_0029,Nicholas Jones,2025-10-16,12:00-15:00,10002,express,21.12,1
DEL_005229,CUST_0496,Helen Johnson,2025-10-16,12:00-15:00,20002,bulky,152.02,1
DEL_019579,CUST_0376,James White,2025-10-16,09:00-12:00,10002,fragile,201.4,0
DEL_016630,CUST_0060,Jessica Robinson,2025-10-16,21:00-23:00,10001,express,386.85,1
DEL_017277,CUST_0032,Samuel Davis,2025-10-16,15:00-18:00,10003,bulky,290.67,0
DEL_002252,CUST_0050,Sandra Campbell,2025-10-16,21:00-23:00,10001,fragile,213.59,1
DEL_001166,CUST_0037,Sharon Ramirez,2025-10-16,09:00-12:00,10003,bulky,425.41,1
DEL_018781,CUST_0001,Christopher Wilson,2025-10-16,12:00-15:00,10002,express,157.58,1
DEL_018099,CUST_0006,Ruth Walker,2025-10-16,12:00-15:00,10001,bulky,192.29,1
DEL_009632,CUST_0027,Margaret Gonzalez,2025-10-16,09:00-12:00,10002,fragile,343.82,1
DEL_012002,CUST_0052,Matthew White,2025-10-16,21:00-23:00,10002,fragile,222.72,1
DEL_000371,CUST_0011,Alexander Mitchell,2025-10-16,18:00-21:00,10002,bulky,20.06,1
DEL_017705,CUST_0055,Christopher Torres,2025-10-16,21:00-23:00,10002,express,264.89,1
DEL_003063,CUST_0044,Alexander Wright,2025-10-16,18:00-21:00,10001,fragile,191.9,1
DEL_011145,CUST_0028,Ryan Rodriguez,2025-10-16,15:00-18:00,10002,express,321.56,1
DEL_012081,CUST_0187,Isaac Smith,2025-10-16,12:00-15:00,10001,standard,74.28,1
DEL_011559,CUST_0033,Andrew Carter,2025-10-16,09:00-12:00,10002,express,70.14,1
DEL_005941,CUST_0063,Joshua Roberts,2025-10-16,09:00-12:00,10001,fragile,54.79,1
DEL_013571,CUST_0081,Ruth Scott,2025-10-16,21:00-23:00,20002,fragile,212.26,0
DEL_018351,CUST_0006,Ruth Walker,2025-10-16,15:00-18:00,10001,standard,210.18,1
DEL_009144,CUST_0077,Isaac Moore,2025-10-16,12:00-15:00,10002,bulky,27.14,1
DEL_019762,CUST_0032,Samuel Davis,2025-10-16,09:00-12:00,10003,express,63.85,1
DEL_006734,CUST_0054,Patrick Wilson,2025-10-16,15:00-18:00,10002,fragile,306.92,1
DEL_003573,CUST_0053,Christopher Sanchez,2025-10-16,15:00-18:00,10001,standard,259.97,1
DEL_003032,CUST_0094,Thomas Hernandez,2025-10-16,18:00-21:00,10003,fragile,189.13,1
DEL_001322,CUST_0013,Joseph Nguyen,2025-10-16,12:00-15:00,10001,express,390.37,1
DEL_010560,CUST_0076,Donna Nguyen,2025-10-16,15:00-18:00,10001,express,486.04,1
DEL_017533,CUST_0017,Alexander Flores,2025-10-16,09:00-12:00,10003,fragile,232.57,1
DEL_018369,CUST_0012,Stephanie Wilson,2025-10-16,21:00-23:00,10001,fragile,237.53,1
DEL_019444,CUST_0072,Carol Johnson,2025-10-16,09:00-12:00,10001,standard,170.52,1
DEL_008160,CUST_0349,Timothy White,2025-10-16,12:00-15:00,10001,fragile,311.41,1
DEL_017205,CUST_0027,Margaret Gonzalez,2025-10-16,09:00-12:00,10002,express,191.83,1
DEL_007611,CUST_0033,Andrew Carter,2025-10-16,09:00-12:00,10002,express,202.53,1
DEL_015267,CUST_0085,James King,2025-10-16,12:00-15:00,10003,standard,114.63,1
DEL_012583,CUST_0017,Alexander Flores,2025-10-16,18:00-21:00,10003,express,229.47,0
DEL_009125,CUST_0083,Luke Adams,2025-10-16,12:00-15:00,10002,bulky,418.78,1
DEL_007051,CUST_0100,Ashley Ramirez,2025-10-16,12:00-15:00,20002,standard,424.66,0
DEL_015574,CUST_0036,Joshua Walker,2025-10-16,15:00-18:00,10002,fragile,446.66,1
DEL_001971,CUST_0094,Thomas Hernandez,2025-10-16,09:00-12:00,20001,express,75.69,1
DEL_007667,CUST_0029,Nicholas Jones,2025-10-16,12:00-15:00,20002,express,496.0,1
DEL_009465,CUST_0028,Ryan Rodriguez,2025-10-16,15:00-18:00,10002,express,126.23,0
DEL_000311,CUST_0023,Thomas Torres,2025-10-16,15:00-18:00,20002,bulky,318.05,1
DEL_015348,CUST_0074,Kevin Nelson,2025-10-16,21:00-23:00,10001,fragile,287.91,1
DEL_012543,CUST_0061,Matthew Harris,2025-10-16,12:00-15:00,20001,standard,282.8,1
DEL_001246,CUST_0016,Carol Nelson,2025-10-16,12:00-15:00,10002,fragile,170.63,1
DEL_015051,CUST_0032,Samuel Davis,2025-10-16,09:00-12:00,10003,express,497.88,1
DEL_004882,CUST_0002,Anna Hill,2025-10-16,09:00-12:00,20002,standard,240.54,1
DEL_008334,CUST_0044,Alexander Wright,2025-10-16,18:00-21:00,10001,express,68.55,1
DEL_009858,CUST_0393,Amanda Adams,2025-10-16,12:00-15:00,20002,express,376.07,1
DEL_009751,CUST_0019,Joshua Baker,2025-10-16,09:00-12:00,10002,fragile,420.54,1
DEL_000581,CUST_0001,Christopher Wilson,2025-10-16,12:00-15:00,10002,standard,461.17,1
DEL_004223,CUST_0079,Jennifer Anderson,2025-10-16,09:00-12:00,10003,bulky,448.7,1
DEL_003559,CUST_0021,Emily Martin,2025-10-16,15:00-18:00,10001,standard,130.41,1
DEL_014782,CUST_0067,Kathleen Taylor,2025-10-16,09:00-12:00,20001,standard,283.69,1
DEL_012286,CUST_0098,Alexander Moore,2025-10-16,09:00-12:00,10002,express,191.83,1
DEL_001989,CUST_0339,Daniel Harris,2025-10-16,18:00-21:00,10003,standard,450.43,1
DEL_007898,CUST_0007,Isaac Allen,2025-10-16,15:00-18:00,10003,bulky,347.18,0
DEL_014985,CUST_0043,David Wright,2025-10-16,12:00-15:00,10003,bulky,371.2,1
DEL_008388,CUST_0367,Helen Flores,2025-10-16,21:00-23:00,10001,standard,448.15,1
DEL_012192,CUST_0013,Joseph Nguyen,2025-10-16,15:00-18:00,10001,standard,414.76,1
DEL_007768,CUST_0060,Jessica Robinson,2025-10-16,18:00-21:00,10001,express,92.05,1
DEL_013807,CUST_0062,Matthew Rivera,2025-10-16,15:00-18:00,10001,fragile,339.79,1
DEL_012119,CUST_0390,Carol Rivera,2025-10-16,09:00-12:00,10003,standard,384.66,1
DEL_000399,CUST_0088,Ryan Brown,2025-10-16,15:00-18:00,20002,express,252.25,1
DEL_002461,CUST_0025,Emily Mitchell,2025-10-16,18:00-21:00,10001,bulky,172.73,1
DEL_010997,CUST_0059,Cynthia Lopez,2025-10-16,09:00-12:00,20002,bulky,195.09,1
DEL_004319,CUST_0074,Kevin Nelson,2025-10-16,21:00-23:00,10001,fragile,439.06,1
DEL_007739,CUST_0119,Robert Mitchell,2025-10-16,12:00-15:00,10002,bulky,308.32,1
DEL_013296,CUST_0097,Jacob Torres,2025-10-16,18:00-21:00,10003,standard,498.41,1
DEL_010638,CUST_0032,Samuel Davis,2025-10-16,09:00-12:00,10003,bulky,155.15,1
DEL_007875,CUST_0073,Jennifer Moore,2025-10-16,09:00-12:00,10003,bulky,56.06,1
DEL_001298,CUST_0077,Isaac Moore,2025-10-16,12:00-15:00,10002,standard,24.48,1
DEL_018829,CUST_0081,Ruth Scott,2025-10-16,15:00-18:00,20002,express,402.53,1
DEL_018506,CUST_0098,Alexander Moore,2025-10-16,09:00-12:00,10002,standard,269.59,1
DEL_006350,CUST_0277,Michael Baker,2025-10-16,12:00-15:00,10002,express,232.07,1
DEL_000901,CUST_0088,Ryan Brown,2025-10-16,09:00-12:00,20002,fragile,98.49,1
DEL_006873,CUST_0097,Jacob Torres,2025-10-16,18:00-21:00,10003,fragile,157.51,1
DEL_007754,CUST_0009,Timothy Anderson,2025-10-16,12:00-15:00,10003,standard,459.18,1
DEL_002603,CUST_0086,Margaret Walker,2025-10-16,18:00-21:00,10002,express,379.27,1
DEL_009411,CUST_0014,Ben Nguyen,2025-10-16,12:00-15:00,10002,standard,218.82,1
DEL_002535,CUST_0451,Helen Ramirez,2025-10-16,12:00-15:00,20001,standard,321.77,1
DEL_005087,CUST_0076,Donna Nguyen,2025-10-16,12:00-15:00,10001,bulky,289.56,1
DEL_019324,CUST_0067,Kathleen Taylor,2025-10-16,09:00-12:00,20001,bulky,44.1,1
DEL_005099,CUST_0054,Patrick Wilson,2025-10-16,18:00-21:00,10002,fragile,387.3,1
DEL_012173,CUST_0094,Thomas Hernandez,2025-10-16,15:00-18:00,10003,standard,457.66,1
DEL_019564,CUST_0014,Ben Nguyen,2025-10-16,12:00-15:00,10002,standard,102.3,1
DEL_008082,CUST_0119,Robert Mitchell,2025-10-16,12:00-15:00,10002,express,372.52,1
DEL_011858,CUST_0085,James King,2025-10-16,15:00-18:00,10003,standard,297.37,1
DEL_008668,CUST_0089,Emily Ramirez,2025-10-16,09:00-12:00,10002,standard,317.02,1
DEL_012190,CUST_0016,Carol Nelson,2025-10-16,18:00-21:00,10002,standard,61.48,1
DEL_010981,CUST_0484,Sandra Thomas,2025-10-16,18:00-21:00,10001,standard,66.93,0
DEL_009225,CUST_0108,Michael Torres,2025-10-16,15:00-18:00,10001,standard,389.07,1
DEL_014286,CUST_0396,Sarah Rivera,2025-10-16,21:00-23:00,10001,fragile,352.2,1
DEL_007677,CUST_0067,Kathleen Taylor,2025-10-16,09:00-12:00,20001,bulky,165.52,1
DEL_013741,CUST_0091,Ashley White,2025-10-16,15:00-18:00,10002,standard,284.03,0
DEL_012856,CUST_0041,Joseph Moore,2025-10-16,15:00-18:00,10002,bulky,281.0,1
DEL_010956,CUST_0090,Daniel Garcia,2025-10-16,12:00-15:00,10003,fragile,161.6,1
DEL_000379,CUST_0022,Luke Jackson,2025-10-16,12:00-15:00,10001,express,125.71,1
DEL_010240,CUST_0069,Brian Sanchez,2025-10-16,15:00-18:00,10003,standard,108.79,1
DEL_003079,CUST_0041,Joseph Moore,2025-10-16,09:00-12:00,10002,bulky,248.06,1
DEL_012982,CUST_0410,Donna Young,2025-10-16,21:00-23:00,10001,fragile,131.5,1
DEL_004818,CUST_0026,Timothy Rodriguez,2025-10-16,21:00-23:00,10002,express,409.29,1
DEL_019248,CUST_0001,Christopher Wilson,2025-10-16,12:00-15:00,10002,standard,149.31,1
DEL_004480,CUST_0064,Robert Smith,2025-10-16,12:00-15:00,20002,bulky,59.64,1
DEL_004335,CUST_0061,Matthew Harris,2025-10-16,18:00-21:00,10002,bulky,70.74,1
DEL_019771,CUST_0007,Isaac Allen,2025-10-16,09:00-12:00,10003,bulky,350.5,1
DEL_004248,CUST_0035,Ryan White,2025-10-16,12:00-15:00,10001,standard,336.18,1
DEL_009925,CUST_0065,Margaret Anderson,2025-10-16,18:00-21:00,10002,standard,228.75,1
DEL_009890,CUST_0417,Betty Mitchell,2025-10-16,18:00-21:00,10002,express,196.69,1
DEL_002962,CUST_0003,Alexander Jackson,2025-10-16,21:00-23:00,10002,standard,298.48,1
DEL_009475,CUST_0065,Margaret Anderson,2025-10-16,12:00-15:00,20001,standard,486.69,1
DEL_000109,CUST_0476,Laura White,2025-10-16,12:00-15:00,10002,bulky,352.82,1
DEL_011832,CUST_0017,Alexander Flores,2025-10-16,09:00-12:00,10003,standard,345.17,1
DEL_018132,CUST_0058,Amy Martinez,2025-10-16,12:00-15:00,20002,bulky,98.31,1
DEL_019928,CUST_0045,Betty Nelson,2025-10-16,21:00-23:00,10002,standard,384.16,1
DEL_012109,CUST_0058,Amy Martinez,2025-10-16,12:00-15:00,10001,standard,388.39,1
DEL_006884,CUST_0082,William Wright,2025-10-16,09:00-12:00,10001,bulky,499.38,1
DEL_000900,CUST_0030,Rebecca Martin,2025-10-17,15:00-18:00,10001,express,198.17,0
DEL_013010,CUST_0020,Ruth Smith,2025-10-17,09:00-12:00,20002,fragile,207.32,1
DEL_017662,CUST_0072,Carol Johnson,2025-10-17,09:00-12:00,10001,express,283.63,1
DEL_010618,CUST_0029,Nicholas Jones,2025-10-17,09:00-12:00,20002,fragile,369.07,1
DEL_004927,CUST_0010,Betty Smith,2025-10-17,09:00-12:00,10001,standard,195.79,1
DEL_007099,CUST_0148,Karen Gonzalez,2025-10-17,18:00-21:00,10001,fragile,315.71,1
DEL_015760,CUST_0023,Thomas Torres,2025-10-17,15:00-18:00,20002,express,405.98,1
DEL_003594,CUST_0036,Joshua Walker,2025-10-17,09:00-12:00,20001,bulky,408.44,1
DEL_010285,CUST_0075,Matthew Martinez,2025-10-17,12:00-15:00,10001,bulky,334.47,1
DEL_003679,CUST_0009,Timothy Anderson,2025-10-17,12:00-15:00,10003,bulky,27.55,1
DEL_017119,CUST_0044,Alexander Wright,2025-10-17,09:00-12:00,20001,express,124.99,1
DEL_007558,CUST_0026,Timothy Rodriguez,2025-10-17,21:00-23:00,10002,fragile,113.13,1
DEL_007106,CUST_0354,Sharon Thompson,2025-10-17,21:00-23:00,10002,express,494.23,1
DEL_019110,CUST_0044,Alexander Wright,2025-10-17,18:00-21:00,10001,bulky,413.71,1
DEL_014903,CUST_0066,Helen Walker,2025-10-17,12:00-15:00,10003,express,228.85,1
DEL_012715,CUST_0183,Amy Thomas,2025-10-17,12:00-15:00,10003,standard,386.73,1
DEL_004414,CUST_0005,Amanda Carter,2025-10-17,12:00-15:00,10002,standard,348.25,1
DEL_014888,CUST_0392,Matthew Clark,2025-10-17,15:00-18:00,10003,standard,100.82,1
DEL_012769,CUST_0032,Samuel Davis,2025-10-17,15:00-18:00,10003,standard,196.78,1
DEL_012768,CUST_0168,Kathleen Williams,2025-10-17,18:00-21:00,10002,express,294.13,0
DEL_011671,CUST_0047,Cynthia Carter,2025-10-17,18:00-21:00,10001,express,452.54,1
DEL_000033,CUST_0013,Joseph Nguyen,2025-10-17,12:00-15:00,10001,bulky,430.14,0
DEL_006965,CUST_0067,Kathleen Taylor,2025-10-17,09:00-12:00,10001,express,374.47,1
DEL_012940,CUST_0097,Jacob Torres,2025-10-17,21:00-23:00,10003,express,397.41,1
DEL_002778,CUST_0097,Jacob Torres,2025-10-17,15:00-18:00,10003,fragile,355.3,1
DEL_017110,CUST_0007,Isaac Allen,2025-10-17,21:00-23:00,10003,fragile,318.79,1
DEL_007335,CUST_0431,Samuel White,2025-10-17,15:00-18:00,20001,bulky,270.74,1
DEL_011555,CUST_0022,Luke Jackson,2025-10-17,15:00-18:00,10001,standard,113.54,1
DEL_016382,CUST_0445,Ben Miller,2025-10-17,18:00-21:00,10002,express,265.94,1
DEL_014853,CUST_0082,William Wright,2025-10-17,09:00-12:00,10001,express,110.88,1
DEL_011324,CUST_0086,Margaret Walker,2025-10-17,21:00-23:00,10002,express,144.73,1
DEL_010768,CUST_0071,James Hall,2025-10-17,12:00-15:00,10003,express,306.22,1
DEL_000947,CUST_0410,Donna Young,2025-10-17,21:00-23:00,10001,fragile,425.79,1
DEL_019211,CUST_0080,Brian Moore,2025-10-17,09:00-12:00,10002,standard,321.25,1
DEL_013396,CUST_0047,Cynthia Carter,2025-10-17,21:00-23:00,10001,express,101.34,1
DEL_019165,CUST_0039,Matthew Hall,2025-10-17,18:00-21:00,10002,bulky,187.22,1
DEL_001722,CUST_0063,Joshua Roberts,2025-10-17,12:00-15:00,10001,standard,190.24,1
DEL_019178,CUST_0497,Daniel Harris,2025-10-17,21:00-23:00,10002,express,331.7,1
DEL_007360,CUST_0028,Ryan Rodriguez,2025-10-17,09:00-12:00,20001,standard,473.29,1
DEL_000624,CUST_0428,Ben Garcia,2025-10-17,12:00-15:00,10002,standard,238.53,1
DEL_004780,CUST_0120,Lisa Lee,2025-10-17,12:00-15:00,10002,standard,299.43,1
DEL_006369,CUST_0305,Kathleen Carter,2025-10-17,12:00-15:00,10003,fragile,492.62,1
DEL_009189,CUST_0049,Nicholas Hernandez,2025-10-17,12:00-15:00,10002,fragile,314.83,1
DEL_013973,CUST_0027,Margaret Gonzalez,2025-10-17,12:00-15:00,10002,fragile,395.83,1
DEL_019876,CUST_0331,Sharon Martinez,2025-10-17,12:00-15:00,10002,bulky,153.38,0
DEL_009179,CUST_0081,Ruth Scott,2025-10-17,12:00-15:00,10002,bulky,48.87,0
DEL_009169,CUST_0015,William Flores,2025-10-17,12:00-15:00,20002,fragile,143.11,1
DEL_009608,CUST_0414,Ashley Wright,2025-10-17,12:00-15:00,10001,fragile,193.39,1
DEL_004092,CUST_0083,Luke Adams,2025-10-17,09:00-12:00,10002,bulky,419.33,1
DEL_013679,CUST_0337,Ruth Torres,2025-10-17,15:00-18:00,10002,standard,454.8,1
DEL_016742,CUST_0003,Alexander Jackson,2025-10-17,18:00-21:00,10002,standard,163.91,0
DEL_004489,CUST_0072,Carol Johnson,2025-10-17,09:00-12:00,10001,fragile,459.88,0
DEL_008696,CUST_0056,Ashley Martinez,2025-10-17,09:00-12:00,10002,fragile,335.78,1
DEL_014142,CUST_0057,Amy Perez,2025-10-17,09:00-12:00,10003,fragile,279.47,1
DEL_009294,CUST_0085,James King,2025-10-17,18:00-21:00,10003,fragile,360.76,0
DEL_011451,CUST_0063,Joshua Roberts,2025-10-17,12:00-15:00,10001,standard,484.95,1
DEL_001974,CUST_0055,Christopher Torres,2025-10-17,12:00-15:00,10002,bulky,230.69,0
DEL_016685,CUST_0057,Amy Perez,2025-10-17,09:00-12:00,10003,fragile,104.44,1
DEL_014700,CUST_0061,Matthew Harris,2025-10-17,21:00-23:00,10002,express,77.5,1
DEL_018772,CUST_0064,Robert Smith,2025-10-17,15:00-18:00,10003,standard,228.03,1
DEL_011364,CUST_0085,James King,2025-10-17,12:00-15:00,10003,fragile,130.39,1
DEL_003492,CUST_0036,Joshua Walker,2025-10-17,15:00-18:00,20001,standard,446.47,1
DEL_011817,CUST_0036,Joshua Walker,2025-10-17,09:00-12:00,20001,bulky,452.38,1
DEL_002057,CUST_0090,Daniel Garcia,2025-10-17,12:00-15:00,10003,bulky,429.32,1
DEL_004685,CUST_0073,Jennifer Moore,2025-10-17,12:00-15:00,10003,express,178.97,1
DEL_001332,CUST_0497,Daniel Harris,2025-10-17,18:00-21:00,10002,standard,311.91,1
DEL_019760,CUST_0002,Anna Hill,2025-10-17,18:00-21:00,10003,express,234.83,1
DEL_013946,CUST_0072,Carol Johnson,2025-10-17,12:00-15:00,10001,bulky,466.54,1
DEL_005536,CUST_0041,Joseph Moore,2025-10-17,09:00-12:00,10002,bulky,28.34,1
DEL_007923,CUST_0078,Jacob Garcia,2025-10-17,12:00-15:00,20002,standard,97.34,1
DEL_014527,CUST_0087,Luke Johnson,2025-10-17,09:00-12:00,10002,standard,116.32,0
DEL_011014,CUST_0073,Jennifer Moore,2025-10-17,21:00-23:00,10003,standard,277.25,1
DEL_009709,CUST_0311,Nancy White,2025-10-17,21:00-23:00,10001,standard,139.71,1
DEL_015488,CUST_0273,John Young,2025-10-17,21:00-23:00,10003,standard,36.3,1
DEL_011435,CUST_0130,David Martin,2025-10-17,12:00-15:00,10002,standard,459.19,1
DEL_006225,CUST_0005,Amanda Carter,2025-10-17,09:00-12:00,10002,bulky,298.68,1
DEL_017793,CUST_0041,Joseph Moore,2025-10-17,18:00-21:00,10002,fragile,102.22,1
DEL_002667,CUST_0002,Anna Hill,2025-10-17,12:00-15:00,10003,express,225.2,1
DEL_014032,CUST_0025,Emily Mitchell,2025-10-17,18:00-21:00,10001,fragile,439.75,1
DEL_018272,CUST_0326,Rebecca Martinez,2025-10-17,18:00-21:00,10003,standard,129.79,1
DEL_006090,CUST_0093,David Smith,2025-10-17,15:00-18:00,10003,bulky,77.13,0
DEL_009256,CUST_0058,Amy Martinez,2025-10-17,15:00-18:00,10001,standard,450.84,1
DEL_016276,CUST_0066,Helen Walker,2025-10-17,12:00-15:00,10003,fragile,85.1,1
DEL_001555,CUST_0121,Ashley Hernandez,2025-10-17,21:00-23:00,20002,fragile,204.62,0
DEL_008731,CUST_0054,Patrick Wilson,2025-10-17,09:00-12:00,10002,bulky,362.78,1
DEL_006131,CUST_0082,William Wright,2025-10-17,09:00-12:00,10001,fragile,493.15,1
DEL_009570,CUST_0327,Joshua Roberts,2025-10-17,18:00-21:00,10003,standard,283.11,1
